477;Sports;Dans quelle ville fut fondée la marque du fabricant de vêtements 'Oxbow' en 1985?;Pont-Audemer;Bordeaux;Biarritz;Saint Jean De Luz;http://fr.wikipedia.org/wiki/Oxbow
478;Histoire;Qui était le président de la République française en 1960?;Charles De Gaulle;René Coty;Georges Pompidou;François Mitterrand;http://fr.wikipedia.org/wiki/Président_de_la_République_française
479;Informatique;Quel était le poids du fameux ENIAC, premier ordinateur reprogrammable entièrement électronique?;30 tonnes;500 kilos;1 tonne;125 kilos;http://fr.wikipedia.org/wiki/ENIAC
480;Littérature;A quel Pape appartenait la mule présente dans une des nouvelles écrites par Alphonse Daudet (1840-1897)?;Boniface;Tristan;Benoît;Anselme;http://fr.wikipedia.org/wiki/Alphonse_Daudet
481;Géographie;Quel pays a pour capitale Bratislava?;Slovaquie;Slovénie;Lituanie;Estonie;http://fr.wikipedia.org/wiki/Bratislava
482;Dessin animé;Lequel de ces personnages ne fait pas partie des jeunes de la série télévisée 'Le Collège fou, fou, fou'?;Tim;Ray;Ted;Jeannot;http://fr.wikipedia.org/wiki/Le_Collège_fou,_fou,_fou
483;Jeux vidéo;Quelle est la couleur du triangle sur une manette de jeu de Playstation 2?;Verte;Bleue;Rouge;Mauve;http://fr.wikipedia.org/wiki/Playstation_2
484;Télévision;Quel est le prénom du patron des Spies dans la série télévisée franco-américaine 'Espionnes de choc'?;Jerry;Jack;Terry;Tom;http://fr.wikipedia.org/wiki/Totally_Spies!
485;Géographie;Dans quel pays africain se situe la province de Sofala?;Mozambique;Angola;Mali;Sénégal;http://fr.wikipedia.org/wiki/Sofala
486;Culture générale;En Afrique australe, le Limpopo est un...;Fleuve;Volcan;Massif montagneux;Lac;http://fr.wikipedia.org/wiki/Limpopo_(fleuve)
487;Télévision;Qui est reconnu comme étant le plus intelligent des X-Men?;La Bête (ou le Fauve);Le professeur Xavier;Magneto;Jean Grey;http://fr.wikipedia.org/wiki/Les_X-Men
488;Cinéma;Qui est le père de Christian, le fils de Catherine Deneuve?;Roger Vadim;François Truffaut;Marcello Mastroianni;David Bailey;http://fr.wikipedia.org/wiki/Catherine_Deneuve
489;Nature;Les espèces de bambous se comptent au nombre de...;1.200;12;120;12.000;http://fr.wikipedia.org/wiki/Bambou
490;Animaux;Quel animal se nourrit de bambous?;Panda;Koala;Gorille;Girafe;http://fr.wikipedia.org/wiki/Panda_géant
491;Nature;Quels fruits sont produits par les plantes de la famille des Musacées?;Bananes;Ananas;Litchis;Goyaves;http://fr.wikipedia.org/wiki/Musaceae
492;Nature;Quelle est la partie de certains bambous qui est comestible?;Turions;Feuilles;Chaumes;Rhizomes;http://fr.wikipedia.org/wiki/Bambou
493;Histoire;De quel pays africain les Khoïsans sont-ils les plus anciens habitants connus?;Zimbabwe;Togo;Kenya;Mali;http://fr.wikipedia.org/wiki/Zimbabwe
494;Culture générale;Quel pays africain est également connu sous le nom de 'Pays des Braves'?;La République de Djibouti;La Somalie;Le Soudan;La Tunisie;http://fr.wikipedia.org/wiki/Djibouti
495;Musique;Quel est le véritable prénom de Lorie?;Laure;Laurie;Laura;Lorie;http://fr.wikipedia.org/wiki/Lorie
496;Télévision;Quel est le prénom de Cauet?;Sébastien;Henry;Michael;Pascal;http://fr.wikipedia.org/wiki/Sébastien_Cauet
497;Cinéma;Quel acteur a fait rencontrer son agent à Johnny Depp, alors inconnu du grand public?;Nicolas Cage;Bruce Willis;Morgan Freeman;Clint Eastwood;http://fr.wikipedia.org/wiki/Johnny_Depp
498;Télévision;Pour quelle série télévisée Johnny Depp décrocha-t-il le rôle principal en 1987?;21 Jump Street;JAG;Columbo;Les Experts;http://fr.wikipedia.org/wiki/Johnny_Depp
499;Arts;Par quelle technique peut-on réaliser une photo en partie positive et négative?;Solarisation;Voilage;Surexposition;Sous-exposition;http://fr.wikipedia.org/wiki/Photographie
500;Divertissement;Quel comique français a conté sa frayeur de rencontrer une chauve-souris enragée?;Jean-Marie Bigard;Michel Leeb;Pierre Palmade;Guy Bedos;http://fr.wikipedia.org/wiki/Jean-Marie_Bigard
501;Télévision;Qui est le serviteur de Louis de Funès dans le film 'La Folie des Grandeurs'?;Yves Montand;Bourvil;Coluche;Michel Galabru;http://fr.wikipedia.org/wiki/La_folie_des_grandeurs
502;Télévision;Qui est le voisin et complice de beuverie de Louis de Funès dans le film 'La Soupe aux choux'?;Jean Carmet;Jacques Villeret;Bourvil;Michel Galabru;http://fr.wikipedia.org/wiki/La_Soupe_aux_choux_(film)
503;Télévision;Qui joue le rôle de Jérôme Gerber dans la série des 'Gendarmes'?;Michel Galabru;Jean Carmet;Jacques Villeret;Bourvil;http://fr.wikipedia.org/wiki/Le_Gendarme_de_Saint-Tropez
504;Télévision;Les Inconnus étaient composés de Didier Bourdon, Bernard Campan et...;Pascal Légitimus;Elie Semoun;Alain Chabat;Stéphanie de Monaco;http://fr.wikipedia.org/wiki/Les_Inconnus
505;Culture générale;Le Grand Pavois de Paris est un...;Ensemble immobilier;Musée dédié à la mer;Monument dédié aux marins;Hôpital;http://fr.wikipedia.org/wiki/Le_Grand_Pavois_de_Paris
506;Culture générale;Quel ouvrage de génie civil les villes de Briare, Béziers et Agen ont-elles en commun?;Pont canal;Station thermale;Marché couvert de verre;Centrale géothermique;http://fr.wikipedia.org/wiki/Génie_civil
507;Cinéma;Quel est le grade usurpé par Pithivier dans le film 'On a retrouvé la 7ème compagnie'?;Commandant;Capitaine;Colonel;Lieutenant;http://fr.wikipedia.org/wiki/On_a_retrouvé_la_septième_compagnie
508;Cinéma;Dans le film 'Les Trois Frères', où se trouve la marque que les trois frères ont en commun avec Mickaël?;Sur la fesse;Sur le ventre;Sur le nez;Sous le bras gauche;http://fr.wikipedia.org/wiki/Les_Trois_Frères
509;Télévision;Combien y a-t-il de lettres dans la version polonaise des 'chiffres et des lettres' des Inconnus?;Deux;Une;Trois;Quatre;http://fr.wikipedia.org/wiki/Ze_Inconnus_Story
510;Télévision;En quoi est déguisé Didier Bourdon dans la chanson 'Les insectes sont nos amis'?;En mouche;En morpion;En Chantal Goya;En poubelle magique;http://fr.wikipedia.org/wiki/Ze_Inconnus_Story
511;Informatique;Qui est le créateur du système informatique libre OpenBSD?;Theo de Raadt;Linus Benedict Torvalds;William Henry Gates III;Steve Jobs;http://fr.wikipedia.org/wiki/OpenBSD
512;Animaux;De quel moustique femelle la piqûre entraîne-t-elle bien souvent le paludisme?;Anophèle;Triatoma;Vinchuca;Rhodnius;http://fr.wikipedia.org/wiki/Paludisme
513;Géographie;Quelle ville est la capitale du Kirghizistan?;Bichkek;Batken;Tchoui;Jalal-Abad;http://fr.wikipedia.org/wiki/Kirghizistan
514;Divertissement;Avec les os de quel très jeune animal jouait-on aux osselets en Grèce antique?;Mouton;Porc;Chien;Bœuf;http://fr.wikipedia.org/wiki/Osselets_(jeu)
515;Histoire;Quel métier exerçait Charles Louis Alphonse Laveran (1845-1922)?;Médecin militaire;Ecrivain;Vétérinaire;Peintre;http://fr.wikipedia.org/wiki/Charles_Louis_Alphonse_Laveran
516;Sciences;Qui inventa en 1876 la machine à réfrigération?;Carl von Linde;Alex Moulton;André Chapelon;Arthur Woolf;http://fr.wikipedia.org/wiki/Réfrigérateur
517;Musique;Quel est le titre du premier album solo de Calogero?;Au milieu des autres;Calogero;3;Pomme C;http://fr.wikipedia.org/wiki/Calogero
518;Dessin animé;Quel est le prénom de la nièce du célèbre inspecteur Gadget?;Sophie;Sonia;Caroline;Charlotte;http://fr.wikipedia.org/wiki/Inspecteur_Gadget
519;Sciences;En combien de décans est divisé chaque signe du Zodiaque?;3;4;5;6;http://fr.wikipedia.org/wiki/Décan
520;Littérature;En quelle année Henri Bergson (1859-1941) a-t-il obtenu le prix Nobel de littérature?;1927;1948;1931;1935;http://fr.wikipedia.org/wiki/Henri_Bergson
521;Musique;Où Jenifer adore-t-elle passer ses journées?;Au soleil;Au travail;Au gymnase;Au téléphone;http://fr.wikipedia.org/wiki/Jenifer
522;Jeux vidéo;Quelle héroïne du jeu 'Dead or Alive' a les cheveux roux?;Kasumi;Ayane;Héléna;Tina;http://fr.wikipedia.org/wiki/Dead_or_Alive_(série)
523;Cinéma;Quel film a réuni sur les écrans Catherine Zeta-Jones, Richard Gere et Renée Zelleweger?;Chicago;Palm Beach;Vegas;Miami;http://fr.wikipedia.org/wiki/Chicago_(film,_2002)
524;Télévision;Peter Falk est surtout connu pour son rôle dans quelle série télévisée américaine?;Columbo;Derrick;Navarro;Comissaire Valence;http://fr.wikipedia.org/wiki/Peter_Falk
525;Télévision;En quelle année a-t-on pu retrouver Louis de Funès dans 'Le gendarme en balade'?;1970;1972;1974;1968;http://fr.wikipedia.org/wiki/Le_Gendarme_en_balade
526;Musique;Quelle était la nationalité de la cantatrice Maria Callas (1923-1977)?;Américaine;Italienne;Espagnole;Portugaise;http://fr.wikipedia.org/wiki/Maria_Callas
527;Musique;Qui a composé le célèbre 'Concerto pour la main gauche'?;Ravel;Chopin;Rachmaninov;Debussy;http://fr.wikipedia.org/wiki/Concerto_pour_la_main_gauche_de_Ravel
528;Cinéma;Quel est le plus important festival de cinéma en Espagne?;San Sebastián;La Foa;Locarno;Cabourg;http://fr.wikipedia.org/wiki/Festival_de_San_Sebastián
529;Sports;Combien de victoires en simple à Wimbledon Martina Navratilova a-t-elle remportées durant sa carrière?;9;4;5;7;http://fr.wikipedia.org/wiki/Martina_Navrátilová
530;Cinéma;Qui tient le rôle de Carradine dans le film 'Et Dieu... créa la femme' de Roger Vadim?;Curd Jürgens;Jean-Louis Trintignant;Christian Marquand;Yves Montand;http://fr.wikipedia.org/wiki/Et_Dieu…_créa_la_femme
531;Musique;Combien de symphonies Ludwig Van Beethoven (1770-1827) a-t-il composées au cours de sa vie?;9;7;11;13;http://fr.wikipedia.org/wiki/Ludwig_van_Beethoven
532;Peinture;Degas, Renoir et Van Gogh sont des peintres...;Impressionnistes;Cubistes;Expressionnistes;Surréalistes;http://fr.wikipedia.org/wiki/Impressionnisme
533;Sports;Dans quel sport ou loisir le dartitis peut-il affecter les pratiquants?;Fléchettes;Billard;Ski;Tennis;http://fr.wikipedia.org/wiki/Dartitis
534;Géographie;De quel pays Bogota est-elle la capitale?;Colombie;Bolivie;Uruguay;Paraguay;http://fr.wikipedia.org/wiki/Bogotá
535;Géographie;Khartoum est la capitale de quel pays?;Soudan;Turquie;Tanzanie;Somalie;http://fr.wikipedia.org/wiki/Khartoum
536;Géographie;Où se situe la ville importante de Miami?;Floride;Californie;Caroline du sud;Texas;http://fr.wikipedia.org/wiki/Miami
537;Sports;A combien de reprises le Gabon se qualifia-t-il pour une phase finale de Coupe du monde de football entre 1930 et 2006?;Aucune;Trois;Deux;Une;http://fr.wikipedia.org/wiki/Coupe_du_monde_de_la_FIFA
538;Littérature;A quel écrivain doit-on le roman philosophique mais aussi quelque peu autobiographique 'La Nausée'?;Jean-Paul Sartre;Albert Camus;Boris Vian;André Malraux;http://fr.wikipedia.org/wiki/La_Nausée
539;Géographie;Dans quel pays se situe la ville universitaire de Monastir?;Tunisie;Maroc;Algérie;Turquie;http://fr.wikipedia.org/wiki/Monastir
540;Histoire;Quelle femme postula la première pour la présidence de la République en France?;Arlette Laguiller;Simone Weill;Ségolène Royal;Jeanette Vermersch;http://fr.wikipedia.org/wiki/Arlette_Laguiller
541;Histoire;Néfertiti fut la grande épouse de quel pharaon?;Akhénaton;Ramsès II;Toutânkhamon;Séthi I;http://fr.wikipedia.org/wiki/Néfertiti
542;Culture générale;Quelle artiste est souvent associée au château des Milandes?;Joséphine Baker;Marie-Josée Nat;Isabelle Aubrey;Berthe Silva;http://fr.wikipedia.org/wiki/Château_des_Milandes
543;Histoire;Charlemagne (742-814) fit partie de quelle dynastie?;Carolingiens;Mérovingiens;Capétiens;Cisterciens;http://fr.wikipedia.org/wiki/Charlemagne
544;Géographie;Une des sources de quelle rivière est en fait la fameuse source réputée miraculeuse de Lourdes?;Gave de Pau;Adour;Garonne;Bidassoa;http://fr.wikipedia.org/wiki/Gave_de_Pau
545;Histoire;Qui fut le premier président des Etats-Unis en 1789?;George Washington;Abraham Lincoln;Thomas Jefferson;Richard Nixon;http://fr.wikipedia.org/wiki/Président_des_États-Unis
546;Histoire;Qui se cache derrière le nom de Vladimir Ilitch Oulianov?;Lénine;Staline;Tolstoï;Raspoutine;http://fr.wikipedia.org/wiki/Lénine
547;Religion;Quel était le prénom du frère de Caïn et Abel?;Seth;Japhet;Sem;Huit;http://fr.wikipedia.org/wiki/Caïn
548;Cinéma;Quelle actrice joua aux côtés de Jeanne Moreau dans 'Viva Maria' de Louis Malle?;Brigitte Bardot;Catherine Deneuve;Françoise Dorléac;Mireille Darc;http://fr.wikipedia.org/wiki/Viva_María_!
549;Animaux;Quelle variété de pigeons est aussi appelée 'palombe'?;Ramier;Biset;Colombin;Cauchois;http://fr.wikipedia.org/wiki/Pigeon_ramier
550;Histoire;De quel port français Louis IX est-il parti en croisade?;Aigues-Mortes;Sète;Marseille;Toulon;http://fr.wikipedia.org/wiki/Louis_IX_de_France
551;Animaux;Quel est le nom de la grosse crevette des eaux profondes de la Méditerranée?;Gamba;Samba;Conga;Plomba;http://fr.wikipedia.org/wiki/Aristeidae
552;Sciences;Quelle droite passant par un sommet est perpendiculaire au côté opposé dans un triangle scalène?;Hauteur;Bissectrice;Médiatrice;Largeur;http://fr.wikipedia.org/wiki/Hauteur
553;Littérature;Sur quelle île grecque vivait la poétesse Sappho?;Lesbos;Lemnos;Thasos;Paros;http://fr.wikipedia.org/wiki/Sappho
554;Musique;Quel chanteur interpréta en 1963 le slow intitulé 'Elle était si jolie'?;Alain Barrière;Jean-Claude Pascal;Richard Anthony;Johnny Hallyday;http://fr.wikipedia.org/wiki/Alain_Barrière
555;Histoire;Quel souverain français a vendu la Louisiane aux Etats-Unis?;Napoléon 1er;Napoléon III;Louis XV;Louis XVIII;http://fr.wikipedia.org/wiki/Vente_de_la_Louisiane
556;Histoire;Quand a eu lieu le premier lancement de la 'fusée Véronique'?;Juillet 1950;Juin 1956;Août 1953;Mai 1958;http://fr.wikipedia.org/wiki/Fusée_Véronique
557;Animaux;Quel poisson gris-bleu foncé est aussi appelé 'anguille de mer'?;Congre;Turbot;Bar;Mérou;http://fr.wikipedia.org/wiki/Conger
558;Sciences;Quelle discipline médicale étudie les causes et les facteurs des pathologies?;Etiologie;Bactériologie;Infectiologie;Cancérologie;http://fr.wikipedia.org/wiki/Etiologie
559;Musique;Quel instrument de musique à vent et à pistons est utilisé dans un orchestre comme basse des trombones?;Tuba;Cor;Trompette;Saxophone;http://fr.wikipedia.org/wiki/Orchestre
560;Cinéma;Quel est le nom du professeur incarné par Robin Williams dans le film 'Le Cercle des poètes disparus'?;Keating;Whitman;Welton;Truman;http://fr.wikipedia.org/wiki/Le_Cercle_des_poètes_disparus
561;Gastronomie;Quel vin élaboré selon la méthode champenoise possède moins de pression que le champagne?;Crémant;Perlant;Fendant;Chardonnay;http://fr.wikipedia.org/wiki/Crémant
562;Sciences;Quel nom porte une figure comportant onze côtés?;Hendécagone;Ennéagone;Heptagone;Dodécagone;http://fr.wikipedia.org/wiki/Hendécagone
563;Musique;Quel chanteur fut leader du groupe rock britannique 'Genesis' en 1976?;Phil Collins;Peter Gabriel;Sting;Bryan Adams;http://fr.wikipedia.org/wiki/Genesis_(groupe)
564;Sports;De quel matériau est composée la perche du saut à la perche actuel?;Fibre de verre;Bambou;Plastique rigide;Silicone;http://fr.wikipedia.org/wiki/Saut_à_la_perche
565;Musique;Quel était le nom de la maison de disques de Clo-Clo?;Flèche;Arc;Lance;Arbalète;http://fr.wikipedia.org/wiki/Claude_François
566;Bande dessinée;Qui est le créateur de Tintin?;Hergé;Franquin;Tabary;Peyo;http://fr.wikipedia.org/wiki/Tintin
567;Nature;Quelle fleur est aussi appelée 'immortelle des neiges'?;Edelweiss;Perce-neige;Boule de neige;Iris;http://fr.wikipedia.org/wiki/Edelweiss
568;Histoire;A quelle date a-t-on pu voir en direct à la télévision en Europe le premier pas sur la Lune?;21 juillet 1969;16 juillet 1967;12 juillet 1968;4 juillet 1970;http://fr.wikipedia.org/wiki/Neil_Armstrong
569;Cinéma;Combien y avait-il de 'morts sur ordonnance' dans le film de Jacques Rouffio sorti en 1975?;Sept;Six;Huit;Neuf;http://fr.wikipedia.org/wiki/Sept_morts_sur_ordonnance
570;Musique;A quel instrument de musique Bartolomeo Cristofori doit-il surtout sa célébrité?;Piano-forte;Contrebasse;Violon alto;Cor de chasse;http://fr.wikipedia.org/wiki/Bartolomeo_Cristofori
571;Culture générale;Dans quelle forêt vit Robin des Bois?;Forêt de Sherwood;Forêt interdite;Forêt Noire;Forêt mystérieuse;http://fr.wikipedia.org/wiki/Robin_des_bois
572;Sciences;Quel malaise est vaincu par la nautamine?;Mal de mer;Vertige;Claustrophobie;Somnambulisme;http://fr.wikipedia.org/wiki/Cinétose
573;Sports;Quel type de raquette René Lacoste a-t-il mis au point en 1963?;Raquette en acier;Raquette en bois;Raquette en fibre;Raquette en carbone;http://fr.wikipedia.org/wiki/René_Lacoste
574;Musique;Qui est surnommé 'Schmoll'?;Eddy Mitchell;Claude Nougaro;Dick Rivers;Johnny Hallyday;http://fr.wikipedia.org/wiki/Eddy_Mitchell
575;Histoire;Quel roi poussa les Grecs à la guerre contre Troie pour reprendre sa femme Hélène?;Ménélas;Diomède;Agamemnon;Egée;http://fr.wikipedia.org/wiki/Ménélas
576;Histoire;A quelle dynastie appartiennent les rois de France Henri IV, Louis XIII et Louis XIV?;Bourbons;Valois;Capétiens;Cisterciens;http://fr.wikipedia.org/wiki/Bourbons_(dynastie_française)
577;Culture générale;Laquelle de ces expressions est applicable à la Corée?;Pays du matin calme;Pays du soleil levant;Pays du milieu;Pays de la mer calme;http://fr.wikipedia.org/wiki/Corée
578;Cinéma;Quel film de Ridley Scott a réuni en 1977 Keith Carradine, Harvey Keitel et Albert Finney sur les écrans?;Les duellistes;Blade runner;Black rain;The reaping;http://fr.wikipedia.org/wiki/Les_Duellistes
579;Littérature;Quelle femme de lettres a imaginé le Général Dourakine?;La comtesse de Ségur;George Sand;Emily Brontë;Agatha Christie;http://fr.wikipedia.org/wiki/Sophie_Rostopchine,_comtesse_de_Ségur
580;Musique;Qui a chanté 'Zorro est arrivé'?;Henri Salvador;Bobby Lapointe;Boris Vian;Claude Nougaro;http://fr.wikipedia.org/wiki/Henri_Salvador
581;Culture générale;De quel pays les Falashas sont-ils originaires?;Ethiopie;Indonésie;Pérou;Bolivie;http://fr.wikipedia.org/wiki/Falashas
582;Cinéma;Qui a réalisé en 1993 le film 'Un monde parfait' avec Kevin Costner et Clint Eastwood?;Clint Eastwood;Oliver Stone;Brian de Palma;Martin Scorsese;http://fr.wikipedia.org/wiki/Un_monde_parfait_(film)
583;Peinture;A quel peintre doit-on le 'Portrait de monsieur Bertin'?;Dominique Ingres;Auguste Renoir;Francisco de Goya;Edouard Manet;http://fr.wikipedia.org/wiki/Portrait_de_monsieur_Bertin
584;Gastronomie;Quel fromage de lait de vache à pâte pressée non cuite est fabriqué en Auvergne?;Cantal;Cancoillotte;Comté;Chèvre;http://fr.wikipedia.org/wiki/Cantal_(fromage)
585;Nature;Quelle est la couleur du sulfure de mercure appelé 'cinabre'?;Rouge;Bleue;Jaune;Verte;http://fr.wikipedia.org/wiki/Cinabre
586;Nature;Quelle plante grimpante aux fleurs blanc crème odorantes possède plusieurs espèces ornementales?;Chèvrefeuille;Passiflore;Capucine;Lierre;http://fr.wikipedia.org/wiki/Chèvrefeuille
587;Peinture;A quel peintre doit-on le tableau 'Un enterrement à Ornans'?;Gustave Courbet;Théodore Géricault;Pierre Paul Rubens;Eugène Delacroix;http://fr.wikipedia.org/wiki/Un_enterrement_à_Ornans
588;Musique;Quel chanteur a fait scandale en 1979 en interprétant une version iconoclaste de 'la Marseillaise'?;Serge Gainsbourg;Renaud;Jacques Dutronc;Michel Polnareff;http://fr.wikipedia.org/wiki/Serge_Gainsbourg
589;Histoire;Quel était le surnom attribué à Louis VII?;Louis le Jeune;Louis le Gros;Louis le Lion;Louis le Gras;http://fr.wikipedia.org/wiki/Louis_VII_de_France
590;Nature;Reverchon, cœur de pigeon et montmorency sont des variétés de quel fruit?;Cerise;Prune;Abricot;Fraise;http://fr.wikipedia.org/wiki/Cerise
591;Religion;Quelles divinités grecques gouvernaient le monde avant Zeus?;Titans;Gorgones;Cyclopes;Danaïdes;http://fr.wikipedia.org/wiki/Titan_(mythologie_grecque)
592;Cinéma;Quelle comédienne a obtenu le César de la meilleure actrice en 1996 pour son rôle dans 'La cérémonie'?;Isabelle Huppert;Isabelle Adjani;Juliette Binoche;Catherine Deneuve;http://fr.wikipedia.org/wiki/La_Cérémonie
593;Musique;Quel chanteur a sorti en 1998 un album intitulé 'La bête est revenue'?;Pierre Perret;Maxime le Forestier;Robert Charlebois;Claude Nougaro;http://fr.wikipedia.org/wiki/Pierre_Perret
594;Culture générale;Sur quel ancien billet de banque français figurait le peintre Eugène Delacroix?;Billet de 100 francs;Billet de 50 francs;Billet de 200 francs;Billet de 500 francs;http://fr.wikipedia.org/wiki/Eugène_Delacroix
595;Culture générale;Comment appelle-t-on le document sur lequel on peut voir les actifs et les passifs de son entreprise?;Bilan;Synthèse;Compte-rendu;Procès verbal;http://fr.wikipedia.org/wiki/Bilan
596;Histoire;En quelle année Louis XIV fit-il de Versailles la capitale du royaume?;1682;1662;1672;1692;http://fr.wikipedia.org/wiki/Louis_XIV_de_France
597;Arts;Dans quel port peut-on visiter un opéra au toit en forme de voiles?;Sydney;Rotterdam;Singapour;Anvers;http://fr.wikipedia.org/wiki/Opéra_de_Sydney
598;Musique;Quelle chanteuse américaine du début du vingtième siècle fut surnommée 'impératrice du blues'?;Bessie Smith;Aretha Franklin;Billie Holiday;Joséphine Baker;http://fr.wikipedia.org/wiki/Bessie_Smith
599;Culture générale;Quelle partie de la bicyclette répare-t-on avec une rustine?;Chambre à air;Dynamo;Pneu;Cadre;http://fr.wikipedia.org/wiki/Rustine
600;Peinture;Quelle était la nationalité du peintre dit 'Le Caravage'?;Italienne;Française;Suisse;Hollandaise;http://fr.wikipedia.org/wiki/Le_Caravage
601;Animaux;Quel poisson possède une épine dorsale venimeuse?;Vive;Gougeon;Sandre;Poisson-castor;http://fr.wikipedia.org/wiki/Vive
602;Musique;Quel corps céleste est mort dans une chanson de Nicoletta?;Soleil;Lune;Terre;Vénus;http://fr.wikipedia.org/wiki/Nicoletta
603;Gastronomie;Dans la cuisine indienne, quel nom porte un poulet mariné au piment rouge et aux épices puis grillé au four?;Tandoori;Halua;Chapati;Shimai;http://fr.wikipedia.org/wiki/Tandoori
604;Religion;Quel Titan fut enchaîné sur le Caucase pour avoir donné le feu sacré aux hommes?;Prométhée;Sisyphe;Hypérion;Crios;http://fr.wikipedia.org/wiki/Prométhée
605;Sciences;Quel instrument servait à la mesure des angles dans les opérations topographiques?;Goniomètre;Spectromètre;Manomètre;Décamètre;http://fr.wikipedia.org/wiki/Goniomètre
606;Animaux;Quel canard sauvage mâle présente un capuchon vert en période nuptiale?;Colvert;Sarcelle;Morillon;Souchet;http://fr.wikipedia.org/wiki/Canard_colvert
607;Sciences;Quel nom portent les deux courbures primaires de la colonne vertébrale?;Cyphoses;Scolioses;Lordoses;Lactoses;http://fr.wikipedia.org/wiki/Colonne_vertébrale
608;Musique;Qui a composé 'Les Quatre Saisons'?;Vivaldi;Bach;Mozart;Berlioz;http://fr.wikipedia.org/wiki/Les_Quatre_Saisons_(Vivaldi)
609;Musique;Quel célèbre compositeur a écrit 'La Symphonie fantastique'?;Berlioz;Wagner;Haydn;Vivaldi;http://fr.wikipedia.org/wiki/Symphonie_fantastique
610;Musique;Qui a écrit 'La Traviata'?;Verdi;Rossini;Puccini;Vivaldi;http://fr.wikipedia.org/wiki/La_Traviata
611;Musique;Qui a composé le quintette pour piano connu sous le nom de 'La Truite'?;Schubert;Mozart;Haydn;Bach;http://fr.wikipedia.org/wiki/Quintette_en_la_majeur_(Schubert)
612;Musique;Combien de temps vaut une croche en musique?;1/2 temps;1/3 temps;1/4 temps;3/4 temps;http://fr.wikipedia.org/wiki/Croche_(musique)
613;Musique;Quelle est la fréquence du diapason?;440 hertz;450 hertz;460 hertz;430 hertz;http://fr.wikipedia.org/wiki/Diapason
614;Musique;En quelle année fut inventé le disque compact?;1979;1981;1977;1975;http://fr.wikipedia.org/wiki/Disque_compact
615;Musique;Lequel de ces supports musicaux ne contient généralement que 2 titres?;CD single;CD album;Maxi CD;DVD musical;http://fr.wikipedia.org/wiki/Single_(musique)
616;Sciences;Quelle était la signification originale du terme 'DVD'?;Digital Video Disc;Digital Versatile Disc;Digital Virgin Disc;Digital Video Device;http://fr.wikipedia.org/wiki/DVD
617;Divertissement;Dans quel pays le jeu de table appelé 'carrom' est-il tout particulièrement pratiqué?;Inde;Portugal;Mongolie;Canada;http://fr.wikipedia.org/wiki/Carrom
618;Cinéma;Qui a réalisé le film 'Tunisiennes' en 1997?;Nouri Bouzid;Hamadi Arafa;Jilani Saadi;Nejib Belkadhi;http://fr.wikipedia.org/wiki/Tunisiennes
619;Littérature;Qui a écrit 'Des délits et des peines'?;Beccaria;Voltaire;Diderot;Manzoni;http://fr.wikipedia.org/wiki/Cesare_Beccaria
620;Télévision;Le 26 décembre 1986, avec quel chanteur Serge Gainsbourg a-t-il créé un incident télévisé?;Guy Béart;Sacha Distel;Adamo;Georges Moustaki;http://fr.wikipedia.org/wiki/Guy_Béart
621;Cinéma;Quel comédien incarne le guide dans le film 'Les randonneurs'?;Benoît Poelvoorde;Vincent Elbaz;Bruno Solo;Yvan Le Bolloch;http://fr.wikipedia.org/wiki/Les_Randonneurs
622;Arts;Quelle danse francaise, exécutée en couple, fut fixée comme danse folklorique bretonne au XIXe siècle?;Gavotte;Bourrée;Sarabande;Galvaudée;http://fr.wikipedia.org/wiki/Gavotte_(danse)
623;Télévision;Qui animait 'Le Petit Rapporteur' à la télévision?;Jacques Martin;Michel Drucker;Patrick Sabatier;Patrick Sébastien;http://fr.wikipedia.org/wiki/Le_Petit_Rapporteur
624;Télévision;Comment se prénommait le petit ami de Johanna dans la série 'Hélène et les garçons'?;Christian;Sébastien;Nicolas;Patrick;http://fr.wikipedia.org/wiki/Hélène_et_les_garçons
625;Dessin animé;Les deux personnages féminins dans Scooby-Doo sont Véra et...;Daphnée;Zelma;Louise;Sarah;http://fr.wikipedia.org/wiki/Scooby-Doo
626;Télévision;Qui jouait le rôle de Lola dans la série télévisée 'Le Miel et les abeilles'?;Mallaury Nataf;Vanessa Demouy;Hélène Rolles;Rochelle Redfield;http://fr.wikipedia.org/wiki/Le_Miel_et_les_abeilles
627;Cinéma;Qui était initialement prévue pour jouer 'Amélie Poulain', finalement interprétée par Audrey Tautou?;Emily Watson;Judith Godrèche;Personne;Marie Gillain;http://fr.wikipedia.org/wiki/Amélie_Poulain
628;Cinéma;Quel titre de film est également une forme géométrique?;Cube;Carré;Octogone;Pentagone;http://fr.wikipedia.org/wiki/Cube_(film)
629;Cinéma;Que mangent les clients de la boucherie de 'Delicatessen'?;De la viande humaine;Des légumes violets;Des testicules de chats;Des plantes carnivores;http://fr.wikipedia.org/wiki/Delicatessen
630;Culture générale;Quelle était la nationalité du célèbre confiseur Philippe Suchard (1797-1884)?;Suisse;Belge;Française;Luxembourgeoise;http://fr.wikipedia.org/wiki/Philippe_Suchard
631;Musique;Quel est le véritable nom de la chanteuse Pink?;Alecia Moore;Pénélope Thomas;Nicole Pake;Gabriella Pinketa;http://fr.wikipedia.org/wiki/P!nk
632;Bande dessinée;Quel est le nom du chien de Tintin?;Milou;Médor;Minou;Molosse;http://fr.wikipedia.org/wiki/Tintin
